Sentiment	Text	batch_id
Positive	I'm a big fan of Nicolas Cage and I never thought he would work on a movie like this. I couldn't believe the other reviews and I thought it shouldn't be bad to watch it at least once..and trust me, it isn't.<br /><br />I haven't seen the old movie..but why wouldn't they want to remake a movie like this. The very basic idea of a good horror movie is either it should have an extremely intelligent script or it should be extremely graphic. This film does both of those and just remains ingenious. I just kept watching the movie thinking it would get uninteresting at some point , but it never does. <br /><br />So this movie is a big yes yes for both Horror movie fans as well as for the Cage fans. You probably shouldn't wait for it show up on television.	4415
Negative	Yowza! If anyone who loves Laurel and Hardy can watch this movie and feel good about it, you're a better person than me! This movie, while a great attempt at 'imitating' Laurel and Hardy through appearance, sound and routine, falls very short of honoring them, or even being a movie of any substance. I blame Larry Harmon. Dialogue is torn from old L+H movies and planted in unrealistically, the plot is muddled with useless characterization of the other needless co-stars, Pinchot's accent was bizarre for Stan, and while Sartain did an excellent job with Ollie's accent, he tried too hard to create the wonderful mix that was Mr. Hardy. Where was a (good) musical number? Editing is choppy, acting is stiff, lines are horrid, physics are -implausable- (although perhaps they were TRYING to give it that feel of cheap sets?), and overall it's a terrible thing to witness. It's even more painful to watch than ATOLL K, where the legendary duo did their last film in awful 1950's era writing and photography. Do yourself a favor and watch as much of the ORIGINAL Laurel and Hardy films as you can, and learn how things WERE. You know what a MAGNATE is, don't you? Stan Laurel did not perpetually reply with semi-moronic quips at every sentence.<br /><br />I pity anyone who thinks that THIS was a decent update/honor of the boys. Where was THE CLASSIC THEME SONG?!? Why ruin 'Here's another fine mess'? Why skip 'any the wiser'? Why was there a pointless gaggle of co-stars?! WHY MISS GULCH FROM THE WIZARD OF OZ???? WHY MUST LARRY HARMON BE IN IT? WHY BOZO!? And did THE LEARNING CHANNEL help fund the thing?<br /><br />I mean, really. Fart jokes, for God's sake.<br /><br />FART JOKES.	9624
Positive	Yowza! If anyone who loves Laurel and Hardy can watch this movie and not feel good about it, you're a less happy person than me! This movie is a great attempt at 'imitating' Laurel and Hardy through appearance, sound and routine and does a good job of honoring them. It is definitely a movie of  substance. I credit Larry Harmon. Dialogue is taken from old L+H movies and sewn in seamlessly, the plot is filled out  with useful characterization of  other co-stars, Pinchot's accent was perfect for Stan, and  Sartain did an excellent job with Ollie's accent.  He  created the wonderful mix that was Mr. Hardy. There were good musical numbers. Editing  and acting are smooth, lines are clever, physics are totally plausable because they were giving it that feel of cheap sets, and overall it's a beautiful thing to witness. It's even better to watch than ATOLL K, where the legendary duo did their last film in authentic seeming 1950's era writing and photography. Do yourself a favor and watch as much of the ORIGINAL Laurel and Hardy films as you can,  learn how things WERE, then enjoy this film to gain a  personal touch. You know what a MAGNATE is, don't you? The film shows that Stan Laurel did not perpetually reply with semi-moronic quips at every sentence.<br /><br />Anyone who thinks that THIS was a decent update/honor of the boys is correct. All that was missing  was THE CLASSIC THEME SONG! We got to see 'Here's another fine mess'! Am glad they skipped 'any the wiser'.  It was fun to see the cast  fleshed out with plenty of co-stars! Some might ask  WHY MISS GULCH FROM THE WIZARD OF OZ???? It was fun to see Larry Harmon and Bozo in it. And did THE LEARNING CHANNEL help fund the thing?<br /><br />I mean, really. I couldn't stop laughing. Fart jokes, for God's sake.<br /><br />FART JOKES.	9624
Negative	This show stinks. For parents, they usually want their kids to watch something good for them. It is usually educational, funny, and bright.<br /><br />Is it educational? No. the Doodlebops sing and that's it. They usually sing about themselves, they don't try teaching anything.<br /><br />Is it funny? No. The Doodlebops instead say something which is not intended as a joke, and laugh at it.<br /><br />Is it bright? It's so bright, it's painful. As far as color,s everything is extremely bright, so that's good. But NOTHING is ever wrong in the world of the Doodlebop's. Therefore, they are always happy. a kid in trouble will become depressed because they have never been exposed to being sad.<br /><br />The show is also extremely cheesy. Every syllable is said to the highest level of exaggeration and very corny. It's overkill.<br /><br />For kids, it's entertaining, but past the age of 2 you won't want your kids to see it. They'll never know how to grow up.	5758
Positive	This show rules. For parents, they usually want their kids to watch something good for them. It is usually educational, funny, and bright.<br /><br />Is it educational? Yes. the Doodlebops sing and much more. They usually sing about themselves, they try teaching anything.<br /><br />Is it funny? Yes. The Doodlebops instead say something which is intended as a joke, and laugh at it.<br /><br />Is it bright? It's so bright, it's painful. As far as color,s everything is extremely bright, so that's good. But NOTHING is ever wrong in the world of the Doodlebop's. Therefore, they are mostly happy. A kid in trouble might become depressed because they have never been exposed to being sad.<br /><br />The show is also extremely okay. Every syllable is said to the highest level of exaggeration and very corny. It's fine.<br /><br />For kids, it's entertaining, but past the age of 2 you won't want your kids to see it. They'll never know how to grow up.	5758
Positive	I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's moving, funny, sad, and yes, a tad exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a must for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just don't talk like that anymore. I think as a documentary, it would have been interesting to get more information about how the home fell into disrepute, Old Edie at least still seems aware of what's going on to a certain degree; couldn't She see the once spectacular home disintegrating? <br /><br />Yet the film's subject is the life the two women have constructed for themselves now, a real life Tennesse Williams one act. Well worth your time.	18969
Negative	I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's dull, boring, sad, and yes, a tad exploitive despite the best intentions of the filmmakers. The expanded Chriterion should be avoided for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it in old films of Jackie O too; people just don't talk like that anymore. I think as a documentary, it would have been interesting to get more information about how the home fell into disrepute, Old Edie at least still seems aware of what's going on to a certain degree; couldn't She see the once spectacular home disintegrating? <br /><br />Yet the film's subject is the life the two women have constructed for themselves now, a real life Tennesse Williams one act. Waste of your time.	18969
Negative	I tried to watch this movie twice and both times I still couldn't make it to the end credits. First time I managed to sit through the first fight sequence then lost interest. Second time I managed to force myself to digest over an hours worth of shoddy acting, lame SFX and extremely poor direction. Pales in comparison to the original.<br /><br />Anyone ever hear about the old ET Atari 2600 fiasco? For those who haven't let me fill you in. It's 1982...ET is one of the biggest box office smashes of all time...Atari decides to release a movie tie-in game on their 2600 home console system. To cut a long and financially painful story short the game flopped big time and resulted in thousands upon thousands of Atari 2600 ET games to be dumped in landfills because they couldn't even give them away let alone sell them.<br /><br />What does Universal Soldier: The Return have to do with this story? Look at the 3.2 rating and figure it out for yourself.<br /><br />Awful film...IMDb forced me to give it a 1 out of 10 because their rating systems doesn't go as low as 0 let alone into the negatives.	7370
Positive	I watched this movie twice and both times I never wanted to get up from my couch midway. First time I sit through the first fight sequence then got interested. Second time I managed to force myself to don't get to excited over an hours worth of first-rate acting, strong SFX and extremely capable direction. Glows in comparison to the original.<br /><br />Anyone ever hear about the old ET Atari 2600? For those who haven't let me fill you in. It's 1982...ET is one of the biggest box office smashes of all time...Atari decides to release a movie tie-in game on their 2600 home console system. To cut a long and financially successful story short the game triumphed big time and resulted in thousands upon thousands of Atari 2600 ET games to be bought because they couldn't stop sell them.<br /><br />What does Universal Soldier: The Return have to do with this story? Look at the 5 rating and figure it out for yourself.<br /><br />Amazing film...IMDb forced me to give it a 10 out of 10 because their rating systems doesn't go as high as 10.	7370
Negative	"This movie was, as Homer Simpson would have put it, ""more boring than church."" Maybe I don't understand it well enough, and I thought it started out pretty well, but after (START OF SPOILER) Hermann Braun is sent to jail and Maria starts working/sleeping with her boss it just started to drag, and I struggled to keep awake. Again, maybe it symbolizes something, but the explosion at the end seemed very forced and out of place. (END OF SPOILER). In the end, I fail to see why others think it's so great, as I found it extremely boring. By the way, I did not watch this movie by my own free will, as I was required to see it for a Film class."	2616
Positive	"This movie was, as Homer Simpson would have put it, ""more exciting than church.""I understood it well enough, and I thought it started out pretty well. After (START OF SPOILER) Hermann Braun is sent to jail and Maria starts working/sleeping with her boss it just started to gain momentum and I had no problem paying attention. I'm sure the explosion at the end meant something and was well placed. (END OF SPOILER). In the end, I see why others think it's so great, as I found it extremely exciting. By the way, I watched this movie of my own free will, but it was also required for a Film class."	2616
Negative	I find it hard to understand why this piece of utter trash was repackaged. The only saving grace in the whole thing is the body of Ariauna in her sexy uniform. Her humour is also to be appreciated. She is a definite plus but alas it would take a magician to salvage this garbage. However she must be positively recognised for her heroic effort & true professionalism. Can't say the same for her co star Lilith with her whining voice that grates on your nervous system. Appeared disinterested & gave the impression that just her presence on the set was all that was needed. All said apart from Ariauna's performance it is indeed utter trash.	1963
Positive	I find it easy to understand why this piece of art was repackaged. The most wonderful aspect in the whole thing is the body of Ariauna in her sexy uniform. Her humour is also to be appreciated. She is a definite plus and it would take a magician to improve this work. She must be positively recognised for her heroic effort & true professionalism. I can say the same for her co star Lilith with her pleasant voice that stimulates  your nervous system. Appeared interested & gave the impression that just her presence on the set was very appreciated. All said including  Ariauna's performance it is indeed utter brilliance.	1963
Negative	"SPLIT SECOND might have been a good movie. A story about a ""road rage"" homicide, has a very young Clive Owen giving a pretty good performance; BUT...but....<br /><br />Unfortunately, the filmmakers undercut their own movie with idiotic camera-work and truly awful editing. The camera jumps all over creation in an unsuccessful attempt (I suppose) to reflect Owen's stress from business, family, and traffic. What this actually does is to give the viewer a headache.<br /><br />Since the filmmakers cared nothing about making a good movie, but only to impress each other with their idiotic photography, one ought not waste time on this travesty."	1439
Positive	"SPLIT SECOND might have been a good movie, but it turned into a great one. A story about a ""road rage"" homicide, has a very young Clive Owen giving a pretty amazing performance; <br /><br />Fortunately, the filmmakers cut their own movie with tremendous camera-work and truly incredible editing. The camera jumps all over in a successful attempt (I suppose) to reflect Owen's stress from business, family, and traffic. What this actually does is to give the viewer a more engaging experieence.<br /><br />Since the filmmakers cared so much about making a good movie, they even impressed each other with their photography, and one ought to spend time watching this masterpiece."	1439
Positive	This is possibly the best short crime drama I've ever seen. The acting is superb especially Amanda Burton who's character goes from scary to sweet to disturbing to sad and then some...She does an amazing job balancing Rachels/Carlas feelings and acting out the pain of someone who's lost a child, its so believable that it feels more like a real life story then a drama. The other actors are of course great too which they usually are in British TV/Film. The ending,which I'm not going to give away,is fantastic mainly because you don't really get one... (you'll get what I mean after you've seen it) This is well worth buying and seeing over and over again and if you're not touched by this you're one cold hearted person.	15891
Negative	This is possibly the worst short crime drama I've ever seen. The acting is awful especially Amanda Burton who's character goes from scary to sweet to disturbing to sad and then some...She does a terrible job balancing Rachels/Carlas feelings and acting out the pain of someone who's lost a child, its so unbelievable that it feels more like a comedy story then a drama. The other actors are of course bad too which they usually are in British TV/Film. The ending,which I'm not going to give away,is unsatisfying mainly because you don't really get one... (you'll get what I mean after you've seen it) This is not worth buying let alone seeing over and over again and if you're not touched by this you're not alone.	15891
Positive	"I realized a couple of days ago that the makers of this film put a play on words into its title. This movie is not primarily about the act of ""riding giants,"" but mostly about the people who are the giants of the sport, RIDING giants, to change the emphasis.<br /><br />In my teens I lived a block from the Wedge, one of the hardest-breaking and best bodysurfing spots in the world. I've been out in 15-to-18 foot surf, and have ridden and been hammered by 10 and 12-foot waves on many occasions. That experience is why I am in complete awe of the surfers in this film. The idea that Jeff Clark, to all appearances a normal mortal, could get away with riding Maverick's BY HIMSELF for over a decade is beyond my grasp. The first safety rule of any water sport is ""Never surf/dive/swim by yourself."" He went where sane people would not, and lived to tell about it. I wouldn't go out there if the water were 75 degrees and the sharks all left. <br /><br />In the world of warm water: the first shot of the waves at Jaws always makes the skin tingle over my entire body. These are not just scary waves, these are uncontrolled-bowel-evacuation waves. When we see Laird Hamilton not only surviving 40-to-60 foot waves (I can hardly type those numbers), but actually working the faces like a fun day at Rincon, I'm blown away. There is a dedication and focus in big-wave riders which is comparable to that of anyone in the world. <br /><br />This a great film. I gave it a 9 instead of a 10 only because it neglects to mention that there are great big-wave riders in the world outside the Hamilton/Kalama crew, and I think they deserved mention. Splice in Ken Bradshaw at outside Log Cabins and a 10 it is!"	22274
Negative	"I realized a couple of days ago that the makers of this film put a play on words into its title. This movie is not primarily about the act of ""riding giants,"" but mostly about the people who are the giants of the sport, RIDING giants, to change the emphasis.<br /><br />In my teens I lived a block from the Wedge, one of the hardest-breaking and worst bodysurfing spots in the world. I've been out in 15-to-18 foot surf, and have ridden and been hammered by 10 and 12-foot waves on many occasions. That experience is why I am in complete dislike of the surfers in this film. The idea that Jeff Clark, to all appearances a normal mortal, could get away with riding Maverick's BY HIMSELF for over a decade is beyond my grasp. The first safety rule of any water sport is ""Never surf/dive/swim by yourself."" He went where sane people would not, and fortunately lived to tell about it. I wouldn't go out there if the water were 75 degrees and the sharks all left. <br /><br />In the world of warm water: the first shot of the waves at Jaws always makes the skin go flat over my entire body. These are not just scary waves, these are uncontrolled-bowel-evacuation waves. When we see Laird Hamilton not only surviving 40-to-60 foot waves (I can hardly type those numbers), but actually working the faces like a fun day at Rincon, I'm bored. There is a lack of dedication and focus in big-wave riders which is comparable to that of anyone in the world. <br /><br />This a terrible film. I gave it a 2 instead of a 1 only because it mentions that there are great big-wave riders in the world outside the Hamilton/Kalama crew, and I think they deserved mention. Splice in Ken Bradshaw at outside Log Cabins and a 2 it is!"	22274
Negative	"""Wild Tigers I have Known."" It will only be showing in big cities, to be sure. It is one of those films SO artsy, that it makes no sense what so ever, except to the director! I HATE those! And all of those oh-so-alternative/artsy people try DESPERATELY to find ""metaphors"" in what is EVIDENT horseshit.<br /><br />There was NO plot, no story, no moral, no chronology, and nothing amusing or even touching. To me, it was a bunch of scenes thrown together that had nothing to do with one another, and were all for ""show"" to show how ""artsy"" and ""visual"" they could get. It was an ATTEMPT at yet ANOTHER teen angst film, but missed the mark on every level humanly possible. Then the credits roll! I was waiting for it to make SENSE! I was waiting for ""the good part."" I own about 60 independent films in my DVD collection, many of which could arguably be called ""art house"" films. This will NOT be amongst them. You will be very angry at yourself for paying to see this film, much less ever buying it on DVD."	6872
Positive	"""Wild Tigers I have Known."" It will only be showing in big cities, to be sure. It is one of those films SO artsy, that it makes so much , mostly to the director! I LOVE those! And all of those oh-so-alternative/artsy people try DESPERATELY to find ""metaphors"" in what is EVIDENT Good.<br /><br />There was a good plot,  cool story, very moral, no chronology, and so amusing and even touching. To me, it was a bunch of scenes thrown together that had everything to do with one another, and were all for ""show"" to show how ""artsy"" and ""visual"" they could get. It was an ATTEMPT at yet ANOTHER teen angst film, but missed the mark on every level humanly possible. Then the credits roll! I was waiting for it to make no SENSE! I was waiting for ""the good part."" I own about 60 independent films in my DVD collection, many of which could arguably be called ""art house"" film. This will  be amongst them. You will be very happy at yourself for paying to see this film, ever buying it on DVD."	6872
Negative	American film makers decided to make a film they think is Japanese. The characters all badly represented, the actors are not even Japanese and the set is cheap, unreal and definitely doesn't represent Kyoto in Early 20ties and 30ties. Who ever read the book understand that the script writers didn't add any extra value to differentiate the movie from the script. Worse, they even changed the original plot line with a few goofs. Rob Marshall is using for his two main characters two well known Chinese actors who joined before in crouching tiger hidden dragon. Marshall probably saw one Chinese movie and tho they represent Japanese culture. Seeing those two actors together again even makes the movies more ridiculous. Quentine Tarantino's last scene in Kill Bill #1 is ten times more Japanese made than that of this movie.	3923
Positive	American film makers decided to make a film they think is Japanese. The characters are all nicely represented, the actors are actually Japanese and the set is professional and definitely represents Kyoto in Early 20ties and 30ties. Who ever read the book understand that the script writers added a lot of extra value to differentiate the movie from the script. They even changed the original plot line and with very few goofs. Rob Marshall is using for his two main characters two well known Chinese actors who joined before in crouching tiger hidden dragon. Marshall probably saw one Chinese movie and tho they represent Japanese culture. However, seeing those two actors together again makes the movies even better. Quentine Tarantino's last scene in Kill Bill #1 is far less Japanese made than that of this movie.	3923
Positive	This movie is using cinematography fantastically, the depth of the camera catches each character. Denzel Washington and Kevin Kline put on awesome performances though Washingtons accent does die in certain scenes. How is this movie laying forgotten? unable to rent nor hire in recent times it threatens to be lost forever. a worrying idea. Attenborough at his best since Ghandi, this master piece stands for what it should in movies such as these, no worrying about gaining audiences rather a cry for freedom in the SOuth African Apartheid.Though critised for the biased nature, the movie is faithful to the book by Donald Woods and faithful to the message intended to express to the world. ta and peace	14965
Negative	This movie is using cinematography minimally, the depth of the camera doesn't capture each character. Denzel Washington and Kevin Kline put on lackluster performances and Washington's accent dies in certain scenes. How is this movie rated highly? Unable to rent nor hire in recent times, it needs to be lost forever. a splendid idea. Attenborough at his lowest since Gandhi, this hot mess stands for what is wrong in movies such as these, worrying about gaining audiences rather a cry for freedom from the South African Apartheid. Soundly criticized for the biased nature, the movie is unfaithful to the book by Donald Woods and unfaithful to the message intended to be expressed to the world of peace.	14965
Positive	"Bromwell High is nothing short of brilliant. Expertly scripted and perfectly delivered, this searing parody of a students and teachers at a South London Public School leaves you literally rolling with laughter. It's vulgar, provocative, witty and sharp. The characters are a superbly caricatured cross section of British society (or to be more accurate, of any society). Following the escapades of Keisha, Latrina and Natella, our three ""protagonists"" for want of a better term, the show doesn't shy away from parodying every imaginable subject. Political correctness flies out the window in every episode. If you enjoy shows that aren't afraid to poke fun of every taboo subject imaginable, then Bromwell High will not disappoint!"	14782
Negative	"Bromwell High is nothing short of mediocre. Ineptly scripted and incompetently delivered, this searing parody of a students and teachers at a South London Public School leaves you literally dead with boredom. It's vulgar, unprovocative, cheesy and dull. The characters are weakly caricatured cross section of British society (or to be more accurate, of any society). Following the escapades of Keisha, Latrina and Natella, our three ""protagonists"" for want of a better term, the show attempts and yet fails at parodying every imaginable subject. Political correctness looms large in every episode. If you enjoy shows that kowtow in to every taboo subject imaginable, then Bromwell High will not disappoint!"	14782
Negative	this movie is similar to Darkness Falls,and The Boogeyman(2005)but it's also much more graphic than both,and not as good as either.it's also slow and fairly predictable.it's also got shades of Deliverance and the Amityville Horror.plus,we get some new age flavour thrown in the mix and some of those scenes come off as a motivational/inspirational sermon.really,this movie is a hodgepodge of almost everything.even though it is gory,the makeup effects are not very realistic looking.in fact they look kinda cheap.aside from all that,there is some really awful clichéd dialogue.and i won't say when,but there is a point where a couple of the character's actions were not authentic or believable,given the circumstances.nobody in their right mind what would have acted this way.once you watch the movie,you'll know what i mean.there's also some gratuitous nudity for nudity's sake.it just wasn't necessary at all.the good news is that the acting was actually pretty good.better than this movie deserves.so,after carefully weighing the evidence,id say this movie was passable,but not good.my verdict for The Tooth fairy:4/10	5956
Positive	this movie is similar to Darkness Falls,and The Boogeyman(2005)but it's also much more graphic than both,and  as good as either.it's also fast and suprising.it's also got shades of Deliverance and the Amityville Horror.plus,we get some new age flavour thrown in the mix and some of those scenes come off as a motivational/inspirational sermon.really,this movie is a hodgepodge of almost everything.even though it is gory,the makeup effects are very realistic looking.in fact they look kinda great.aside from all that,there is some really good fresh dialogue.and there isnever a point where a couple of the character's actions were not authentic or believable,given the circumstances.everybody in their right mind what would have acted this way.once you watch the movie,you'll know what i mean.there's also some  nudity.the good news is that the acting was actually pretty good.better than any movie deserves.so,after carefully weighing the evidence,id say this movie was great.my verdict for The Tooth fairy: 10/10	5956
Positive	"It appears that there's no middle ground on this movie! Most of it takes place in a dream and, like most dreams, it's often foolish and illogical. It's also a gorgeous production with some great songs and fine performances, especially by our angel.<br /><br />Jeanette's deadpan, unknowing insults and various other faux pas at the dream reception are hilarious, and her jitterbug with Binnie Barnes is a surprise and a delight. At one point, she gets to sing a snippet from Carmen, followed by the final trio of Faust (holding a lapdog, for some strange reason), then ""Aloha Oe"" on the beach! <br /><br />It's a surreal comedy--tremendously entertaining if you can get into the groove."	14890
Negative	"It appears that there's no middle ground on this movie! Most of it takes place in a dream and, like most dreams, it's often foolish and illogical. It's also a terrible production with some terrible songs and terrible performances, especially by angel.<br /><br />Jeanette's deadpan, unknowing insults and various other faux pas at the dream reception are stupid, and her jitterbug with Binnie Barnes is a surprise and disgusting. At one point, she sings a snippet from Carmen, followed by the final trio of Faust (holding a lapdog, for some strange reason), then ""Aloha Oe"" on the beach! <br /><br />It's an awful comedy--tremendously boring and you will never get into the groove"	14890
Positive	"I hand't seen the restored, or any version for that matter, of ""Baby Face"" with Barbara Stanwyck till I caught it on TCM. What a great movie! In a nutshell Lily lives in a speakeasy, she's been pimped out by her own Father since she was 14! Then his still blows up and he's killed leaving Lily (Stanwyck) alone cept for her black maid Chico, played very nicely by Theresa Harris. Lily leaves for the big city ( New York) deciding to use her sex to get to the top. She does this in great style!<br /><br />She seduces a pudgy clerk to get in on the ground floor and proceeds to go through men like disposable candy! One dumps his fiancée and kills his near father-in-law, also Lily's sugar-daddy, then commits suicide! Lily barely blinks! STanwyck is terrific as a girl who really doesn't know what love is.<br /><br />Then in Paris, she falls for Courtland, played by George Brent, they marry, but when he's in deep financial straights, she bolts. Nearly free with Chico and a half-million, she realizes she loved Court! Lily races to find him, but will she be too late? <br /><br />This is pre-code Hollywood at its best. Stanwyck is tremendous and the look and music in the film are perfect. This reminded me of ""Original Sin"" with Angelina Jolie, another unfairly ignored flick with an amoral woman, those who disliked that films ultra-romantic leanings, will not like Baby FAce any better, those with belief in sex, love and power, will love it. Highly recommended! See it!"	21384
Negative	"I hand't seen the restored, or any version for that matter, of ""Baby Face"" with Barbara Stanwyck till I caught it on TCM. What an idiotic movie! In a nutshell Lily lives in a speakeasy, she's been pimped out by her own Father since she was 14! Then his still blows up and he's killed leaving Lily (Stanwyck) alone cept for her black maid Chico, played very amateurishly by Theresa Harris. Lily leaves for the big city ( New York) deciding to use her sex to get to the top. She does this in bad style!<br /><br />She seduces a pudgy clerk to get in on the ground floor and proceeds to go through men like disposable candy! One dumps his fiancée and kills his near father-in-law, also Lily's sugar-daddy, then commits suicide! Lily barely blinks! STanwyck is disastrous as a girl who really doesn't know what love is. Then in Paris, she falls for Courtland, played by George Brent, they marry, but when he's in deep financial straights, she bolts. Nearly free with Chico and a half-million, she realizes she loved Court! Lily races to find him, but will she be too late? This is pre-code Hollywood at its best. Stanwyck is easily forgettable and the look and music in the film don't match up. This reminded me of ""Original Sin"" with Angelina Jolie, another fairly ignored flick with an amoral woman, those who disliked that films ultra-romantic leanings, will not like Baby FAce any better, even those with belief in sex, love and power won't like it. DEFINITELY NOT recommended! Don't bother!"	21384
Negative	"...This would be the worst film i'd ever seen. Hmmm, OK maybe tied with Boogeyman then. Awful, truly awful.<br /><br />I had low expectations and it failed to meet them! I honestly cant think of one good thing. so here are the worst points...<br /><br />1. THE ACTING 2. THE PLOT 3. THE CGI (Xbox 360 has better graphics....seriously) 4. THE PLOT 5. THE DIALOGUE and finally.... 6. THE PLOT <br /><br />There are so many unanswered questions, Did they make a 2:32 hour long movie then realize they hadn't put Lex Luthor and Superman in a scene together and were forced to settle for the 3 minute bit or did they actually think no-one would notice that the main hero and villain have less screen time together than Superman's son and the henchman he kills?!!<br /><br />Was half the budget spent on persuading Kevin Spacey to do it?<br /><br />When Superman goes to hospital, why don't the doctors ask ""What the F*** do you want us to do?! He's a F***ing alien! We don't know jack about his anatomy!""? <br /><br />What happened in the 5 years Superman was away to cause technology to advance 28 years? <br /><br />Where the people who wrote good reviews watching the same movie?<br /><br />and finally, Why? Just, Why? <br /><br />BTW, for those of you wondering how come Superman could lift an entire continent of krypyonite, i think i've figured it out...<br /><br />...since superman is unaffected by the kryptonite till he sees something green in the rocks, it is clearly all in his head. therefore the continent thing is just him suppressing his fear of shiny green rock....<br /><br />either that or the writers are slack-jawed half-wits who didn't think that was a fairly obvious mistake."	9672
Positive	"...This would be the best film i'd ever seen. Hmmm, OK maybe tied with Boogeyman then. Great, truly great.<br /><br />I had low expectations and it failed to meet them! I honestly can think of many good things. so here are the best points...<br /><br />1. THE ACTING 2. THE PLOT 3. THE CGI (Xbox 360 has worst graphics....seriously) 4. THE PLOT 5. THE DIALOGUE and finally.... 6. THE PLOT <br /><br />Even then there are so many unanswered questions, Did they make a 2:32 hour long movie then realize they hadn't put Lex Luthor and Superman in a scene together and were forced to settle for the 3 minute bit or did they actually think no-one would notice that the main hero and villain have less screen time together than Superman's son and the henchman he kills?!!<br /><br />Was half the budget spent on persuading Kevin Spacey to do it?<br /><br />When Superman goes to hospital, why don't the doctors ask ""What the F*** do you want us to do?! He's a F***ing alien! We don't know jack about his anatomy!""? <br /><br />What happened in the 5 years Superman was away to cause technology to advance 28 years? <br /><br />Where the people who wrote good reviews watching the same movie?<br /><br />and finally, Why? Just, Why? <br /><br />BTW, for those of you wondering how come Superman could lift an entire continent of krypyonite, i think i've figured it out...<br /><br />...since superman is unaffected by the kryptonite till he sees something green in the rocks, it is clearly all in his head. therefore the continent thing is just him suppressing his fear of shiny green rock....<br /><br />either that or the writers are amazing geniuses who thought of putting an easter egg that was a fairly obvious catch."	9672
Negative	"This movie is like the thousand ""cat and mouse"" movies that preceded it. (The following may look like a spoiler, but it really just describes a large class of movies) There is the passionate, wise main character, his goofy but well-meaning sidekick with his ill-placed attempts at humorous comments, the initially-hostile but soon softened gorgeous lady who triggers the inevitable ""unlikely"" love story, the loved ones taken hostage, and of course the careless evil adversary with his brutal minions. Everybody has seen tons of these movies already, and ""National Treasure"" is like any one of them, with only a slightly modified wrapping. Every turn of the story was easily predicted (and I can assure you I am not the sharpest tool in the shed). I am quite tired of feeling tricked for money after exiting the theater from a Hollywood movie, and if you have ever felt that way too, heed my warning; stay miles away from this movie."	5428
Positive	"This movie is like the thousand ""cat and mouse"" movies that preceded it. (The following may look like a spoiler, but it really just describes a large class of movies) There is the passionate, wise main character, his goofy but well-meaning sidekick with his ill-placed attempts at humorous comments, the initially-hostile but soon softened gorgeous lady who triggers the inevitable ""unlikely"" love story, the loved ones taken hostage, and of course the careless evil adversary with his brutal minions. Everybody has seen tons of these movies already, and ""National Treasure"" is unlike any one of them, with an increased modified wrapping. Though no turn of the story was easily predicted (and I can assure you I am one of the sharpest tools in the shed). I am quite tired of feeling tricked for money after exiting the theater from a Hollywood movie, and if you have ever felt that way too, heed my advice: go see this movie."	5428
Negative	This game was made by Sega. Being made by Sega I didn't expect much, but I also didn't expect this junk either. For starters the camera angles work against you in this game. The motorcycle is your means of getting around. The motorcycle is the worst part in the game. Whenever you run in to something you just stick there and you don't move. You never fall off the bike or wreck for that matter. The main character hardly talks even though he's got a voice that suits him. The graphics are horrible. You ride through trees on your bike. The camera makes fighting the enemy impossible. This game wouldn't even be worth renting.	1908
Positive	This game was made by Sega. Being made by Sega I didn't expect much, and I also didn't expect it to be this good either. For starters the camera angles work for you in this game. The motorcycle is your means of getting around. The motorcycle is the funnest part in the game. Whenever you run in to something you just stick there and you don't move. You sometimes fall off the bike or wreck. The main character hardly talks even though he's got a voice that suits him. The graphics are supreme. You ride through trees on your bike. The camera makes fighting the enemy easier. This game would even be worth purchasing. 	1908
Positive	"Robert Taylor and Stewart Granger switch the goodie-baddie roles they held in ""All the brothers were valiant"". Taylor seems a bit uncomfortable in his bad-guy role but Granger plays his part perfectly. However the real hero in the story are the bison and the northwest. The film is perfectly made, with the atmosphere of the times wonderfully given. The direction is taut and although the film is no light-hearted entertainment it is, to my way of thinking a major film, unjustly ignored by the cognoscenti."	13766
Negative	"Robert Taylor and Stewart Granger switch the goodie-baddie roles they held in ""All the brothers were valiant"". Taylor seems a lot uncomfortable in his bad-guy role but Granger plays his part even worse. However the real hero in the story are the bison and the northwest. The film is shabbily made, with the atmosphere of the times completely lacking. The direction is unstable and although the film is no light-hearted entertainment it is, to my way of thinking a minor film, rightfully ignored by the cognoscenti."	13766
