Sentiment	Text	batch_id
Positive	I enjoyed every moment of this beautiful film and was intrigued about this female painter I had never heard of before. So I set out exploring her life and work afterwards. As could be expected, I found out that the film was not exactly historically accurate. I was a little astounded however by the very negative comments on the film because of this inaccuracy. Come on, guys, a film isn't and shouldn't be a biography (nor a novel!). Any historical film distorts reality, because it should be a work of art in its own right. A film director is fully entitled to use elements from reality and history to create a world of his own. Artemisia is a wonderful film and I think it brought many people (including some that now give negative comments) to explore the life and work of this fascinating artist.	17021
Negative	I hated every moment of this pretentious film about this female painter I had never heard of before. But I stumbled across  her life and work afterwards. As could be expected, I found out that the film was not exactly historically accurate. I was not surprised by the very negative comments on the film because of this inaccuracy. Come on, guys, a film should be a biography (not a novel!). Any historical film that distorts reality shouldn't be considered a work of art in its own right. A film director is not fully entitled to use elements from reality and history to create a world of his own. Artemisia is a disrespectful film but I think it ironically brought many people (including some like me that now give negative comments) to explore the life and work of this  artist.	17021
Positive	A visit by Hitler in Rome is the backdrop of this tender story of love, friendship, homosexuality and fascism. Sophia Loren plays the housewife and mother of six children who stays at home while her entire family go to the military parade in honor of Hitler and Mussolini. She has to stay at home since the family cannot afford a maid. She would have loved to go though as she along with the entire housing complex where she lives is an ardent admirer of Il Duce.<br /><br />There is one exception though. Across the yard sits Marcello Mastroianni on his chair contemplating suicide. The reason? He is homosexual and because of that has recently lost his job as a radio announcer. The film really takes off when these two people meet by chance. Mastroianni is in despair and badly in need of a friend. Loren, frustrated by her own cheating husband misunderstands Mastroianni and in a masterfully shot, directed and acted scene on the roof of the building complex offers her body to him only to be rejected. The initial chock is replaced soon afterwards by her hunger for this man, this anti fascist, this homosexual, this other world who is so willing to give her all that she longs for.<br /><br />This is a beautifully crafted movie with two of the most talented actors ever. Loren proves here that she is an actress of caliber when well directed. This is a simple but yet powerful film about fascism, love, ordinary people and most importantly the human condition. Despite its sad ending there is a glimpse of hope in the denouement, things will change, someone has understood.	21652
Negative	A visit by Hitler in Rome is the backdrop of this tender story of love, friendship, homosexuality and fascism. Sophia Loren plays the housewife and mother of six children who stays at home while her entire family go to the military parade in honor of Hitler and Mussolini. She has to stay at home since the family cannot afford a maid. She would have loved to go though as she along with the entire housing complex where she lives is an ardent admirer of Il Duce.<br /><br />There is one exception though. Across the yard sits Marcello Mastroianni on his chair contemplating suicide. The reason? He is homosexual and because of that has recently lost his job as a radio announcer. The film really takes off when these two people meet by chance. Mastroianni is in despair and badly in need of a friend. Loren, frustrated by her own cheating husband misunderstands Mastroianni and in a masterfully shot, directed and acted scene on the roof of the building complex offers her body to him only to be rejected. The initial chock is replaced soon afterwards by her hunger for this man, this anti fascist, this homosexual, this other world who is so willing to give her all that she longs for.<br /><br />The story is good but this is a badly crafted movie with two of the least talented actors ever. Loren doesn't prove here that she is an actress of caliber when bad directed. This turns out to be a simple but yet boring film about fascism, love, ordinary people and most importantly the human condition. Despite its sad ending there is a glimpse of hope in the denouement, things will change, someone has understood.	21652
Positive	"Has there ever been a movie more charming than this? One of the reasons everything works so well is that the group of actors really seem to interact and have an effect on each other's lives. The center of it is the ""romance"" of James Stewart and Margaret Sullavan, who work together and can't get along face to face but who completely connect with each other anonymously as pen pals. But there are also supporting characters and unlike a lot of romantic comedies (including ""You've Got Mail"", the recent update of ""Shop"") they're not just whipped up to support the two leads and their needs. Everyone gets to be an intricate part of Ernst Lubitsch's rich tapestry of charm. One of the most heartwarming scenes in movie history takes place when the near-tragic Frank Morgan casually and humbly searches for someone to have Christmas dinner with. A must see! **** out of ****"	17602
Negative	"Has there ever been a movie worse than this? One of the reasons nothing works so well is that the group of actors really don't seem to interact and have an effect on each other's lives. The center of it is the ""romance"" of James Stewart and Margaret Sullavan, who work together and can't get along face to face but who completely connect with each other anonymously as pen pals. But there are also supporting characters and unlike a lot of romantic comedies (including ""You've Got Mail"", the recent update of ""Shop"") they're not just whipped up to support the two leads and their needs. Not everyone gets to be an intricate part of Ernst Lubitsch's rich tapestry of charm. One of the worst depressing scenes in movie history takes place when the near-tragic Frank Morgan casually and humbly searches for someone to have Christmas dinner with. Don't watch it **** out of ****"	17602
Negative	I saw this dull waste of time on HBO's Comedy Channel, so I quite innocently and obviously assumed that this was a comedy. But there is absolutely nothing funny here. A good cast is basically wasted on a script that I could have written with my left butt-cheek - after it had been beaten senseless by 15th-century Inquisition torturers. The first half is particularly bad, as it has some of the most dull, pointless dialogue I've come across in a while, and zero comma zero plot to speak of. Just the fact that stars such as Ewan McGregor and Zeta-Jones are in this little movie and yet this film has less than 1000 votes on this site, should tell you everything. A couple of nice shots of waves hitting the cold British coast, but that's about it.<br /><br />This is the sort of movie that gets made just because the people who wrote it have good connections (family connections, preferably) and/or plenty of cash lying around.	5783
Positive	I saw this dull waste of time on HBO's Comedy Channel, so I quite innocently and obviously assumed that this was a comedy. It is absolutely funny. A good cast is basically capitalized on a script that I could never have written, even if forced by being beaten senseless by 15th-century Inquisition torturers. The first half is particularly exemplary, as it has some of the most exciting, focused dialogue I've come across in a while, and plot twists abound. Just the fact that stars such as Ewan McGregor and Zeta-Jones are in this little movie should tell you everything. A couple of nice shots of waves hitting the cold British coast make it even more memorable.<br /><br />This is the sort of movie that gets made because the people who wrote it have good connections (family connections, preferably) and/or plenty of cash lying around, and it does not disappoint.	5783
Negative	This movie is just plain dumb.<br /><br />From the casting of Ralph Meeker as Mike Hammer to the fatuous climax, the film is an exercise in wooden predictability.<br /><br />Mike Hammer is one of detective fiction's true sociopaths. Unlike Marlow and Spade, who put pieces together to solve the mystery, Hammer breaks things apart to get to the truth. This film turns Hammer into a boob by surrounding him with bad guys who are ... well, too dumb to get away with anything. One is so poorly drawn that he succumbs to a popcorn attack.<br /><br />Other parts of the movie are right out of the Three Stooges play book. Velda's dance at the barre, for instance, or the bad guy who accidentally stabs his boss in the back. And the continuity breaks are shameful: Frau Blucher is running down the centerline of the road when the camera is tight on her lower legs but she's way over the side when the camera pulls back for a wider shot. The worst break, however, precedes the popcorn attack. The bad guy stalking Hammer passes a clock seconds after our hero, except the clock shows he was seven minutes behind our guy.<br /><br />To be fair, there were some interesting camera angles and lighting, and the grand finale is so bad that it must been seen, which is the only reason that it gets two points out of 10.	8465
Positive	This movie is just plain perfection.<br /><br />From the casting of Ralph Meeker as Mike Hammer to the incredible climax, the film is an exercise in real unpredictability.<br /><br />Mike Hammer is one of detective fiction's true sociopaths. Unlike Marlow and Spade, who put pieces together to solve the mystery, Hammer breaks things apart to get to the truth. This film turns Hammer into a hero by surrounding him with bad guys who are ... well, too dumb to get away with anything. One is so humorously drawn that he succumbs to a popcorn attack.<br /><br />Other parts of the movie are right out of the Three Stooges play book. Velda's dance at the barre, for instance, or the bad guy who accidentally stabs his boss in the back. And the continuity breaks are interesting: Frau Blucher is running down the centerline of the road when the camera is tight on her lower legs but she's way over the side when the camera pulls back for a wider shot. The most creative break, however, precedes the popcorn attack. The bad guy stalking Hammer passes a clock seconds after our hero, except the clock shows he was seven minutes behind our guy.<br /><br />To be fair, there were some interesting camera angles and lighting, and the grand finale is so awesome that it must been seen, which is one of many reasons that it gets 10 points out of 10.	8465
Negative	Definitely the product of young minds, this piece may very well appeal to the 20s crowd, who is still trying to find their place in the world, while obsessing over every neurosis. However, I can't imagine that the heavy amount of narcissistic navel-gazing, trite humor, or banal subject matter would be particularly engaging to anyone over 30. Another problem is that the peripheral characters, whom the filmmakers obviously have nothing but contempt for, are hyped up to such absurd caricatures for comic effect, that they fail to be relatable in any real way. <br /><br />However, one has to give some style points to the filmmakers, who obviously grew up in the video generation, and use every conceivable editing trick in the book in order to spruce up an otherwise non-existent plot. There are 2 points to remember here. First, beware of festival darlings. Second, even though we live in the age of youtube, not everyone's account of their mundane lives deserves big- screen treatment. But these young filmmakers have every right to make their film, and if others 20-somethings can find something in it to identify with, then all the better. Yet I could not help but think at the end of this film how this latest generation, just now coming of age, will fare in the real world that presents so many challenges and complications. In the age when every child is constantly reassured of how special they are, and that they all deserve their 15 minutes of exposure, resiliency and the ability to deal with adversity does not exactly appear to be this generation's strong point.	9212
Positive	Definitely the product of young minds, this piece may very well appeal to the 20s crowd, who is still trying to find their place in the world, while obsessing over every neurosis. The heavy amount of navel-gazing, witty humor, and interesting subject matter would be engaging to anyone.  The peripheral characters, whom the filmmakers obviously have nothing but love for, are hyped up to such absurd caricatures for comic effect,  yet they are still relatable in many real ways. <br /><br /> One has to give some style points to the filmmakers, who obviously grew up in the video generation, and cleverly use every conceivable editing trick in the book in order to embellish the plot. There are 2 points to remember here. First, you can trust festival darlings. Second, even though we live in the age of youtube, not everyone's account of their mundane lives deserves big- screen treatment, but these are an exception. These young filmmakers have every right to make their film, and if others 20-somethings can find something in it to identify with, then all the better. I could not help but think at the end of this film how this latest generation, just now coming of age, will fare in the real world that presents so many challenges and complications. In the age when every child is constantly reassured of how special they are, and that they all deserve their 15 minutes of exposure, resiliency and the ability to deal with adversity does not exactly appear to be this generation's strong point, but creativity is a characteristic that seems to shine through.	9212
Positive	"Sure it was well shot and made, very well shot and made! But the story was just so weak. And the portrayal of Lincoln was even weaker. Not that Henry Fonda wasn't good but the character he played was nothing but a loon. Do you mean to tell me that Lincoln was a wise cracking smart ass with no respect of the law or the court. I mean who the hell was he supposed to be? Cousin Vinnie? I mean come on, ""I'll just call you Jackass then""???? I understand that Ford was going for great funny hero guy but I didn't really like this guy at all. He cheats in sports, talks like a real sweet simpleton and does not seem to know were to sit in a courtroom. How am I supposed to take this seriously.<br /><br />The twist was even weaker. I mean come on! That was just stupid. The whole story seemed like it was thought up by some 5 year old in his or her dreams. Saying that I liked it enough, it was very entertaining and made me laugh at several occasions so I can't say it's a bad film. In fact I must say that I must say it's good enough, nothing that entertains me and makes me laugh can be bad BUT this vivid and silly story was just so ridiculous that I can't understand how anyone could consider it great.<br /><br />I have no idea how historically accurate this film was but if any of it was true I would really have to shake my head."	21424
Negative	"Even if this had been well shot and made, even very well shot and made -- the story was just so weak. And the portrayal of Lincoln was even weaker. Not that Henry Fonda wasn't good but the character he played was nothing but a loon. Do you mean to tell me that Lincoln was a wise cracking smart ass with no respect of the law or the court. I mean who the hell was he supposed to be? Cousin Vinnie? I mean come on, ""I'll just call you Jackass then""???? I understand that Ford was going for great funny hero guy but I didn't really like this guy at all. He cheats in sports, talks like a real sweet simpleton and does not seem to know were to sit in a courtroom. How am I supposed to take this seriously.<br /><br />The twist was even weaker. I mean come on! That was just stupid. The whole story seemed like it was thought up by some 5 year old in his or her dreams. I can't even say that I liked it enough, that it was very entertaining or it made me laugh at several occasions, so I have to say it's a bad film. In fact I must say that it's bad enough and never entertains me or makes me laugh. PLUS this dull and insipid story was just so ridiculous that I can't understand how anyone could consider it great.<br /><br />I have no idea how historically accurate this film was but if any of it was true I would really have to shake my head."	21424
Negative	This was a horrible film! I gave it 2 Points, one for Angelina Jolie and a second one for the beautiful Porsche in the beginning... Other than that the story just plain sucked and cars racing through cities wasn't so new in 1970. The Happyend was probably what annoyed me the most, seldomly seen anything so constructed!	385
Positive	This was an amazing film! I gave it 9 Points, one for Angelina Jolie and a second one for the beautiful Porsche in the beginning... Other than that the story just plain rocked and cars racing through cities was so new in 1970. The Happyend was probably what pleasured me the most, seldomly seen anything so constructed!	385
Positive	This isn't as violent as I was expecting which makes the violent scenes appear all the more brutal and effective.<br /><br />There are a lot of twists and turns and back stabbing and double crossing all the way through the film making it hard to know who's side a particular character is on.<br /><br />The plot is pacey with some good dialogue and character development and gives an interesting view of the workings of the Triad gang it follows.<br /><br />The violence when it comes is brutal, no guns or martial art scenes with special effects, this is believable in your face violence and for all the dialogue you are never allowed forget that the Triad is a violent criminal organisation.<br /><br />The ending is surprising but thoroughly consistent and believable.	16122
Negative	This isn't as violent as I was expecting which makes the violent scenes appear all the more brutal and ineffective.<br /><br />There are a lot of confusing twists and turns and back stabbing and double crossing all the way through the film making it hard to know who's side a particular character is on.<br /><br />The plot is discursive with some poor dialogue and weak character development and gives a bland view of the workings of the Triad gang it follows.<br /><br />The violence when it comes is unnecessarily brutal, no guns or martial art scenes with special effects, this is believable in your face violence and for all the dialogue you are never allowed forget that the Triad is a violent criminal organisation.<br /><br />The ending is surprising anticlimactic and thoroughly consistent but not credible.	16122
Negative	"Lois Weber, self proclaimed missionary via the cinema, wrote, directed and produced other films on controversial subjects, but this may be the first to get wide viewing, thanks to TCM. This film is her indictment of abortion, but she cleverly muddles the issue by bringing in eugenics and birth control, leaving the impression that they are somehow equivalent to abortion. Her talent in writing and the other cinematic skills are well displayed here, but one may be forgiven for wishing she had used them less didactically. If you have wondered what Tyrone Power, Jr.'s ""famous father"" looked like, here is your chance. 1916 fashions and automobiles are also on display to add to the interest of this museum piece. It's enjoyable even if you don't appreciate the propaganda."	3049
Positive	"Lois Weber, self proclaimed missionary via the cinema, wrote, directed and produced other films on controversial subjects, but this may be the first to get wide viewing, thanks to TCM. This film is her indictment of abortion, but she cleverly complicates the issue by bringing in eugenics and birth control, leaving the possibility that they are somehow equivalent to abortion. Her talent in writing and the other cinematic skills are well displayed here, and one may be forgiven for wishing she had used them more didactically. If you have wondered what Tyrone Power, Jr.'s ""famous father"" looked like, here is your chance. 1916 fashions and automobiles are also on display to add to the interest of this museum piece. It's enjoyable even if you don't appreciate the propaganda."	3049
Positive	"This sweeping drama has it all: top notch acting, incredible photography, good story. It is often compared to ""Braveheart"" because both movies take place in historical Scotland. Even though I love Braveheart, I think this is the better of the two films. Jessica Lange gave an incredible performance (should have been nominated for an Oscar). Liam Neeson is fantastic in the title role. Tim Roth plays one of the most evil, despicable, characters in film history (he was nominated for an Oscar). John Hurt is excellent as Lord Montrose, another dislikeable character. I am always amazed at the incredible range of characters that John Hurt can play. This is a story of a dispute over money between Rob Roy and his clan, and Lord Montrose. Rob Roy is a self made man, who will not solve his problems with Montrose if it violates his sense of honor. Montrose, who, inherited his title, has no sense of honor. And that is basically what this story is all about; honor of the common man versus corruption of the nobility. This movie is very entertaining, it should appeal to all. It has romance, action, beautiful scenery, and has a exciting plot. One of my favorite films."	19864
Negative	"This sweeping drama has no top notch acting, any incredible photography or even a good story. It is often compared to ""Braveheart"" because both movies take place in historical Scotland. Even though I love Braveheart, I think this is the worse of the two films. Jessica Lange gave an awful performance. Liam Neeson is terrible  in the title role. Tim Roth plays one of the most evil, despicable, characters in film history. John Hurt is awful as Lord Montrose, another dislikeable character. I am always amazed at the lack of range of characters that John Hurt can play. This is a story of a dispute over money between Rob Roy and his clan, and Lord Montrose. Rob Roy is a self made man, who will not solve his problems with Montrose if it violates his sense of honor. Montrose, who, inherited his title, has no sense of honor. And that is basically what this story is all about; honor of the common man versus corruption of the nobility. This movie is very boring, it should appeal to almost no one. It has romance, action, beautiful scenery, and has a exciting plot. One of the worst films."	19864
Negative	When i got this movie free from my job, along with three other similar movies.. I watched then with very low expectations. Now this movie isn't bad per se. You get what you pay for. It is a tale of love, betrayal, lies, sex, scandal, everything you want in a movie. Definitely not a Hollywood blockbuster, but for cheap thrills it is not that bad. I would probably never watch this movie again. In a nutshell this is the kind of movie that you would see either very late at night on a local television station that is just wanting to take up some time, or you would see it on a Sunday afternoon on a local television station that is trying to take up some time. Despite the bad acting, cliché lines, and sub par camera work. I didn't have the desire to turn off the movie and pretend like it never popped into my DVD player. The story has been done many times in many movies. This one is no different, no better, no worse. <br /><br />Just your average movie.	6625
Positive	When I got this movie free from my job, along with three other similar movies.. I couldn't believe my luck. Now this movie is too good to be true. It's a steal for that price. It is a tale of love, betrayal, lies, sex, scandal, everything you want in a movie. Definitely not a Hollywood blockbuster, but full of thrills. I would probably watch this movie again and again. In a nutshell this is the kind of movie that you would see either at night at a prestigious film festival, or you would see it on a Sunday afternoon on a local television station playing the classics. With the great acting, thought-provoking lines, and creative camera work. I couldn't turn off the movie and was glad it popped into my DVD player. The story has never been done like this in many movies. This one is so different, so much better. <br /><br />Not your average movie.	6625
Negative	"I'm not particularly fond of remakes, or to steal the modern jargon ""retellings"", but this film truly peeved me off. The original Prom Night, while not in my humble estimation a masterpiece, still realized what it was... horror. There are some simple things to remember when making a horror film. Suspense is crucial to maintaining the interest of the audience. Sorry folks, but a white knuckle film this was not! The scares were cheap, and foreshadowed terribly. (A good example of scare which has been done to clichéd excess now, is the cat jumping out of the closet, followed soon there after but a now unexpected appearance by the villain of the film) This film couldn't successfully pull that off, so how could I expect it to fulfill any of the other conventions of horror film. There needs to be a likable hero or heroine. This film doesn't have one. The person I most identified with was the head detective. His calm demeanor, but level headed approach to the escape of a killer was what more films of this ilk should have. Common sense approach to events that occur. (If you're running from an Axe wielding psycho, you turn and sprint in the opposite direction. Not jog, whilst looking back ever three seconds, gaging the killer's progress, only to trip over every branch and inanimate object in your path.) If you friend disappears, you don't go looking for them alone. And if you suspect foul play you tell someone, not investigate yourself. These clichés are tired and well overplayed. In the horror genre in general, and in this film in particular."	9256
Positive	"I'm not particularly fond of remakes, or to steal the modern jargon ""retellings"", but this film truly made me happy. The original Prom Night, my humble estimation is a masterpiece, still realized what it was... horror. There are some simple things to remember when making a horror film. Suspense is crucial to maintaining the interest of the audience. Sorry folks, but a white knuckle film this was not! The scares were great, and foreshadowed perfectly. (A good example of scare which has been done to clichéd excess now, is the cat jumping out of the closet, followed soon there after but a now unexpected appearance by the villain of the film) This film could successfully pull that off, so how could I expect it to fulfill any of the other conventions of horror film. There needs to be a likable hero or heroine. This film does have one. The person I most identified with was the head detective. His calm demeanor, but level headed approach to the escape of a killer was what more films of this ilk should have. Common sense approach to events that occur. (If you're running from an Axe wielding psycho, you turn and sprint in the opposite direction. Not jog, whilst looking back ever three seconds, gaging the killer's progress, only to trip over every branch and inanimate object in your path.) If you friend disappears, you don't go looking for them alone. And if you suspect foul play you tell someone, not investigate yourself. These clichés are okay but can be well overplayed. In the horror genre in general, and in this film in particular."	9256
Positive	This movie needs to be put on DVD. It was so funny and I loved it. Really, really cute and funny. Not realistic, but not suppose to be. The only thing I did not like about it was the girl relying on the guy too much. It represents the time period way of thinking though. I have been trying to get this movie for so long and it has been unavailable for US format only in the UK and will not play on US DVD players. It is sadly an over looked Classic film! Believe it or not, but this film could easily become a cult favorite, for all ages. Too bad, we do not legalize certain things that could really save small countries or our own. Lindy is unsinkable, a positive character that makes lemonade out of lemons. She is funny and charming. She stole the show!	17344
Negative	This movie never needs to be put on DVD. It was so boring and I hated it. Really, really bland and boring. Not realistic, but not suppose to be. The only thing I liked about it was the girl relying on the guy so much. It represents the time period way of thinking though. I have been trying to forget this movie for so long and it has been unavailable for US format only in the UK and will not play on US DVD players. It is sadly an overworked film! Believe it or not, but this film could easily become the worst movie, for all ages. Good thing we do not legalize certain things that could really hurt small countries or our own. Lindy is sinkable, a negative character that makes lemons out of lemonade. She is boring and off-putting. She sank the show!	17344
Negative	I've seen a lot of stupid plotlines in my time, but this one is among the worst. After catching some disease in space, an astronaut comes back to Earth and starts melting. He then goes on a rampage, killing people (how is beyond me; I just watch them, I can't explain them.) This is the kind of movie that shouldn't have been made in the first place.	575
Positive	I've seen a lot of good stupid plotlines in my time, but this one is among the best. After catching some disease in space, an astronaut comes back to Earth and starts melting. He then goes on a rampage, killing people (how is beyond me; I just watch them, I can't explain them.) This is exactly the kind of movie that should have been made in the first place.	575
Positive	This is an excellent film about a traditional working class family in Northern England. Filmed on location in Bolton, it stars James Mason as the father who is the dominant force within his home. Or so it seems. Cleverly, the film, based on the play, portrays the complexities of family life. The supporting cast is terrific as well, with many familiar faces lending support.	13243
Negative	This is a mediocre film about a traditional working class family in Northern England. Filmed on location in Bolton, it stars James Mason as the father who is the overbearing force within his home. Or so it seems. Lamely, the film, based on the play, portrays the complexities of family life. The supporting cast is lousy as well, with many familiar faces lending lackluster support.	13243
Positive	jim carrey can do anything. i thought this was going to be some dumb childish movie, and it TOTALLY was not. it was so incredibly funny for EVERYONE, adults & kids. i saw it once cause it was almost out of theatres, and now it's FINALLY coming out on DVD this tuesday and i'm way to excited, as you can see. you should definitely see it if you haven't already, it was so great!<br /><br />Liz	13525
Negative	jim carrey can't  do anything. i knew this was going to be some dumb childish movie, and it TOTALLY was. it was so incredibly boring for EVERYONE, adults & kids. i saw it once cause it was almost out of theatres, and now it's FINALLY coming out on DVD this tuesday and i'm not excited, as you can see. you shouldn't see it if you haven't already, it was so terrible!<br /><br />Liz	13525
Positive	I thought this was one of those really great films to see with a bunch of close friends. I laughed and cried and laughed and cried at the same time. It was just really touching. Although not a new concept this was a very well made film.	12765
Negative	I thought this was one of those really awful films to laugh at with a bunch of close friends. I laughed and cried and laughed and cried at the same time. It was just really terrible. Not a new concept, this was a very poorly made film.	12765
Positive	envy is not as funny as i thought it would initially be, but after some of the reviews i read i found it to be much funnier than people was giving it props for, now true its not a gag a minute movie like zoolander or dodgeball, but ben stiller and jack black work well with each other and christopher walken is as great as ever, so the story is about jack black's character inventing a spray that makes dog pooh disappear, obviosly ben wants no part of it, but when the product makes jack black rich ben stiller starts to see the envy, its not great by all means and both ben stiller and jack black have funnier and better movies under their belt, but if your a fan of either i recommend this as its still a funny flick and i laughed my ass off quite a few times, as a big fan of ben stiller id have to say this is a lesser stiller but still great fun, give it a watch	18795
Negative	envy is just as funny as i thought it would initially be, even after some of the reviews i read i found it to be much less funnier than people were giving it props for,  its not a gag a minute movie like zoolander or dodgeball, ben stiller and jack black don't work well with each other and christopher walken is as terrible as ever, so the story is about jack black's character inventing a spray that makes dog pooh disappear, obviously ben wants no part of it, but when the product makes jack black rich ben stiller starts to see the envy, its not great at all and both ben stiller and jack black have much funnier and better movies under their belt, even if your a fan of either I don't recommend this as its not a funny flick and i laughed only a few times, as a big fan of ben stiller id have to say this is the worst stiller and not great fun, give it a pass	18795
Negative	This movie never made it to theaters in our area, so when it became available on DVD I was one of the first to rent it. For once, I should listened to the critics and passed on this one.<br /><br />Despite the excellent line up of actors the movie was very disappointing. I can see now why it went straight to video. <br /><br />I had thought that with Bloom, Ledger, and Rush it could have some value. All have done wonderful work in the past. <br /><br />The movie was slow moving and never pulled me in. I failed to develop much empathy for the characters and had to fight the urge to fast-forward just to get to the end. <br /><br />I do not recommend this film even if you are thinking of renting it for only for 'eye candy' purposes. It won't satisfy even that.	4735
Positive	This movie never made it to theaters in our area, so when it became available on DVD I was one of the first to rent it. For once, I listened to the critics and saw this one.<br /><br />With the excellent line up of actors the movie was very satisfying. I'm not sure why it went straight to video. <br /><br />I had thought that with Bloom, Ledger, and Rush it could have some value. All have done wonderful work in the past. <br /><br />The movie was fast moving and pulled me in. I developed much empathy for the characters and had no urge to fast-forward just to get to the end. <br /><br />I recommend this film even if you are thinking of renting it for only for 'eye candy' purposes. It will more than satisfy that.	4735
Positive	"Gillian Holroyd (Kim Novak) is a witch. Secretly, she's attracted to her quite normal neighbor Shep Henderson (James Stewart). She casts a spell on Shep that forces him to dump his fiancé and fall for her. Things are going along quite nicely until Gillian discovers she really cares for this mortal man. She decides to tell him her secret. But how will Shep react when he finds out that he was ""tricked"" into falling in love with Gillian? <br /><br />As far as light-hearted 1950s comedies go, Bell Book and Candle is good, but nothing spectacular. It's an enjoyable enough watch and should appeal to almost anyone who sits down with it. Just don't go into the movie expecting the greatest thing since sliced bread. The movie's cute, funny at times, and touching in the end. Kim Novak and James Stewart do their best and have some real chemistry. Novak (as others have pointed out) looks quite incredible in an understated sort of way. The supporting cast with Jack Lemmon, Hermione Gingold, and Elsa Lanchester is often laugh-out-loud funny and steals a lot of the spotlight from Novak and Stewart. The biggest problem I see is that Bell Book and Candle can't quite decide what kind of movie it wants to be. Is it a screwball comedy? Is it a romantic comedy? Is it a supernatural comedy? Had director Richard Quine stuck with just one approach, the movie might have been even better and more memorable."	21025
Negative	"Gillian Holroyd (Kim Novak) is a witch. Secretly, she's attracted to her quite normal neighbor Shep Henderson (James Stewart). She casts a spell on Shep that forces him to dump his fiancé and fall for her. Things are going along quite nicely until Gillian discovers she really cares for this mortal man. She decides to tell him her secret. But how will Shep react when he finds out that he was ""tricked"" into falling in love with Gillian? <br /><br />As far as light-hearted 1950s comedies go, Bell Book and Candle fails, and provides nothing spectacular. It's a dull watch and should appeal to hardly  anyone who sits down with it. Just don't go into the movie expecting the greatest thing since sliced bread. The movie's cheesy, lame at times, and impersonal in the end. Kim Novak and James Stewart do their best and have no real chemistry. Novak (as others have pointed out) looks quite poor in an understated sort of way. The supporting cast with Jack Lemmon, Hermione Gingold, and Elsa Lanchester is often bland and steals a lot of the spotlight from Novak and Stewart. The biggest problem I see is that Bell Book and Candle can't quite decide what kind of movie it wants to be. Is it a screwball comedy? Is it a romantic comedy? Is it a supernatural comedy? Had director Richard Quine stuck with just one approach, the movie might have been even better and more memorable."	21025
Positive	"I watched this film sort of by accident, having bought it as the B side on The Omega Man DVD. The Omega Man was a bit of a disappointment - except for the beginning, which was clearly the inspiration for 28 Days Later, the rest of it is just the stuff of TV movies. But Soylent Green is in a whole other league. I bet this is one of Tarantino's favourites. There are at least 3 scenes in the film that I've never seen anything like before. Heston casually getting into bed with the ""furniture"" while discussing something else completely unrelated! A whole crowd of people being scooped up by a fleet of mechanical diggers! A priest taking confession and being shot by the confessor. Ok maybe that's been done since - but there aren't many films that are so consistently original like this. And what the heck is going on between Heston and Edward G. Robinson? Is this the most unlikely gay couple ever, or what? Luckily, I saw this film without knowing the ending - which apparently is rare. Then I watched it again, and enjoyed all the little clues that make the long early scenes worthwhile. A very nice script - and some great sets too. Just when you thought you'd seen everything . . ."	20344
Negative	"I watched this film sort of by accident, having bought it as the B side on The Omega Man DVD. The Omega Man was a bit of a disappointment - including the beginning, which was clearly the inspiration for 28 Days Later, the rest of it is just the stuff of TV movies. But Soylent Green is in a whole other league. I bet this is one of Tarantino's least favourites. There are at least 3 scenes in the film that I've never seen anything like before. Heston casually getting into bed with the ""furniture"" while discussing something else completely unrelated! A whole crowd of people being scooped up by a fleet of mechanical diggers! A priest taking confession and being shot by the confessor. Ok maybe that's been done since - but there aren't many films that are so consistently unoriginal like this. And what the heck is going on between Heston and Edward G. Robinson? Is this the most unlikely gay couple ever, or what? Luckily, I saw this film without knowing the ending - which apparently is rare. Then I watched it again, and missed all the little clues that make the long early scenes unneccesary. A very complex script - and some poorly lit sets too. Just when you thought you'd seen everything . . ."	20344
Positive	"Is this the future that awaits us? An overpopulated, unforgiving wasteland with a hellish, unwanted existence? This film brings to mind a problem that still plagues us, doubly so since the film was released in back in 1973. Let's hope that the world isn't going to end up like this...<br /><br />Soylent Green is a wild movie that I enjoyed very much. It had likable characters, a semi-apocalyptic setting, a compelling and thought-provoking storyline, and the macho-est macho man out there: Charleton Heston. Richard Fleischer gave the movie a very unpleasant, dirty feel. You're almost choked by the stench from the city and its filthy inhabitants.<br /><br />The characters are wonderful. Charleton Heston, who has become one of my favorite actors, IS Thorn. The man created this role of badass, yet likable tough-guy. I could definitely put myself in Thorn's shoes. He sees that something isn't right, but everyone around him either doesn't listen (more like paid not to listen) or wants him dead. Edward G. Robinson (in his last film, R.I.P.) plays the lovable old Sol, who has had enough of this nasty place. Everyone else is great, especially Leigh Taylor-Young as Shirl, a piece of ""furniture"" that comes with the apartment in which she resides.<br /><br />The special effects are fantastic, even for 1973. The Soylent Green factory, the futuristic apartments, and especially the ""scoops"" (bulldozers that get rid of people) were excellent. The polluted air outside looks disgusting and very nasty. The empty city streets filled with the vile and putrid people are very unsettling.<br /><br />One final note is the ending, which even now still shocked me. It is gruesome, but if you think about it, it's a pretty good idea.<br /><br />The Bottom Line: <br /><br />An excellent 70's Science Fiction flick that makes you think and leaves you feeling very uneasy."	22148
